query_id,query,chunk_id,file_name,page,text,decision,evidence_quote,reason,reviewer,reviewer_kind
test-052,Where must a training-time feature transform also be applied?,chunk_c9867c4c8e6cb273ec59e7aa72cfc6e3182381210d2e91c38d11ef16521657e4,14_google_normalization.txt,,"Numerical data: Normalization
Author: Google for Developers / Machine Learning Crash Course
Source: https://developers.google.com/machine-learning/crash-course/numerical-data/normalization
License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
Changes: HTML lesson converted to UTF-8 TXT; navigation, multiple-choice quizzes, figures, captions, code blocks and generated key takeaways omitted; attribution header added.

After examining your data through statistical and visualization techniques,
you should transform your data in ways that will help your model train more
effectively. The goal of
normalization is to transform
features to be on a similar scale. For example, consider the following two
features:

Feature X spans the range 154 to 24,917,482.

Feature Y spans the range 5 to 22.

These two features span very different ranges. Normalization might manipulate
",,,,,
test-052,Where must a training-time feature transform also be applied?,chunk_27df03a77b14bc519cfb6af0ff8ba6b41983be49580841217b743245b435b8fc,14_google_normalization.txt,,"0.5 and highest is +0.5.

Feature B's lowest value is -5.0 and highest is +5.0.

Feature A and Feature B have relatively narrow spans. However, Feature B's
span is 10 times wider than Feature A's span. Therefore:

At the start of training, the model assumes that Feature B is ten times
more ""important"" than Feature A.

Training will take longer than it should.

The resulting model may be suboptimal.

The overall damage due to not normalizing will be relatively small; however,
we still recommend normalizing Feature A and Feature B to the same scale,
perhaps -1.0 to +1.0.

Now consider two features with a greater disparity of ranges:

Feature C's lowest value is -1 and highest is +1.

Feature D's lowest value is +5000 and highest is +1,000,000,000.

If you don't normalize Feature C ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_150817906fe78911c7ea740a4ce7235cfdb734ab93c40ba28a7fdd044896812e,03_mit_linear_regression_bias_variance.pdf,6,"� �
�
�� � �
6.867 Machine learning, lecture 5 (Jaakkola) 6
Now, adapting the result to our setting, we get
variance bias
2
=0
��� � � ��2 � � � ���� � ��� �� �� � ��� � ���
2
E ��
�
θˆ
θˆ
0
− θ
θ
∗
∗ ��
�
|X = T r Cov θˆ
θˆ
0
|X + ��
�
E θˆ
θˆ
0
|X − θ
θ
∗
∗ ��
�
0 0
= σ∗2 T r (XT X)−1 (37)
Let’s understand this result a bit further. How does it depend on n, the number of training
examples? In other words, how quickly does the mean squared error decrease as the number
of training examples increases, assuming the input examples x are sampled independently
from some underlying distribution P (x)? To answer this let’s start by analyzing what
happens to the matrix XT X:
n � �
XT X = xt [x T
t , 1] (38) 1
t=1
n � � 1 � xt T = n [xt , 1] (39) ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_dfa555ede83fa3bce32ee552bec087cbe614285482f5419d39b727dca511e8a0,02_mit_regularization_logistic_regression.pdf,3,"labels.
How should we train such models? A sensible criterion would seem to be to maximize the
probability that we predict the correct label in response to each example. Assuming each
example is labeled independently from others, this probability of assigning correct labels
to examples is given by the product
n
L(θ, θ0) = P (yt|xt, θ, θ0) (9)
t=1
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute of Technology. Downloaded on [DD Month YYYY].",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_ae41ebf557a408878b4f4aee6c3c8dfeb61a4811e044c15d03f17777a569d392,03_mit_linear_regression_bias_variance.pdf,10,"or trying available experiments at random. Fewer responses means
less human eﬀort, less cost, or both.
To develop this further let’s go back to the unregularized case where
E
2
|
X
θˆ
θ∗
= σ∗2T r
(XT X)−1 (60)
−
θˆ0 θ0
∗
We do not know the noise variance σ∗2 for the correct model but it only appears as a
multiplicative constant in the above expression and therefore won’t aﬀect how we should
choose the inputs. When the choice of inputs is indeed up to us (e.g., which experiments to
carry out) we can select them so as to minimize T r (XT X)−1 . One caveat of this approach
is that it relies on the underlying relationship between the inputs and the responses to be
linear. When this is no longer the case we may end up with clearly suboptimal selections.
We will discuss next time how we can ﬁnd ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_4cd63856f136c48fd33573eeaf3c86d2817aac43e52a752ba4d7c15c899cd8c1,10_google_thresholds.txt,,"on true and false positives and negatives

Different thresholds usually result in different numbers of true and false
positives and true and false negatives. The following video explains why this is
the case.

Try changing the threshold yourself.

This widget includes three toy datasets:

Separated, where positive examples and negative examples are generally
well differentiated, with most positive examples having higher scores than
negative examples.

Unseparated, where many positive examples have lower scores than
negative examples, and many negative examples have higher scores than
positive examples.

Imbalanced, containing only a few examples of the positive class.

Check your understanding

Key terms:

Binary classification

Class-imbalanced dataset

Classification threshold

Confusion matrix

Ground truth

Negative class

Positive class",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_741cbbd3974857ed3c2d00769aa5d8addb4cb1cb5be8313c7f9b66bd518b07ac,16_google_data_characteristics.txt,,"make mistakes?

Are your features noisy? That is, do the values in your features
contain errors? Be realistic—you can't purge your dataset
of all noise. Some noise is normal; for example, GPS measurements of any
location always fluctuate a little, week to week.

Is the data properly filtered for your problem? For example,
should your dataset include search queries from bots? If you're
building a spam-detection system, then likely the answer is yes.
However, if you're trying to improve search results for humans, then no.

The following are common causes of unreliable data in datasets:

Omitted values. For example, a person forgot to enter a value for a
house's age.

Duplicate examples. For example, a server mistakenly uploaded the same
log entries twice.

Bad feature values. For example, someone typed an extra digit, or a
thermometer was left out in the sun.

Bad labels. For example, a ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_8e03a7df3296db1a63570747c89087f03cecc49b11a06cc985b00801f3daf61b,04_google_training_validation_test.txt,,"the dataset as a whole. In other words, don't pick
a test set with different characteristics than the training set.

Representative of the real-world data that the model will encounter
as part of its business purpose.

Zero examples duplicated in the training set.

Key terms:

Test set

Training set

Validation set",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_5fcb302fa078e3843bf453a098d7d5619c747ece7f44d82d3a9537a098af6dff,04_google_training_validation_test.txt,,"is, the more you use the same data to make decisions about
hyperparameter settings or other model improvements, the less confidence
that the model will make good predictions on new data.
For this reason, it's a good idea to collect more data to ""refresh"" the test
set and validation set. Starting anew is a great reset.

Additional problems with test sets

As the previous question illustrates, duplicate examples can affect model evaluation.
After splitting a dataset into training, validation, and test sets,
delete any examples in the validation set or test set that are duplicates of
examples in the training set. The only fair test of a model is against
new examples, not duplicates.

For example, consider a model that predicts whether an email is spam, using
the subject line, email body, and sender's email address as features.
Suppose you divide the data into training and test sets, with an 80-20 split.
After training, the model achieves 99",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_28230cbe2027f9dc70631eb1b21eca66ded2b109add06f8f08bee16d05d84cd3,07_google_hyperparameters.txt,,"not just near convergence.

Mini-batch stochastic gradient descent (mini-batch SGD): Mini-batch
stochastic gradient descent is a compromise between full-batch and SGD. For
$ N $ number of data points, the batch size can be any number greater than 1
and less than $ N $. The model chooses the examples included in each batch
at random, averages their gradients, and then updates the weights and bias
once per iteration.

Determining the number of examples for each batch depends on the dataset and
the available compute resources. In general, small batch sizes behaves like
SGD, and larger batch sizes behaves like full-batch gradient descent.

Figure 25. Model trained with mini-batch SGD.

When training a model, you might think that noise is an undesirable
characteristic that should be eliminated. However, a certain amount of noise can
be a good thing. In later modules, you'll learn how noise can help a model
general",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_6faf16839929d637c54fd4de1acdc7deb8dfbcf654b63810f3d55a314f49f1f2,16_google_data_characteristics.txt,,", which are
covered in a later unit

Quantity of data

As a rough rule of thumb, your model should train on at least an order
of magnitude (or two) more examples than trainable parameters. However, good
models generally train on substantially more examples than that.

Models trained on large datasets with few
features
generally outperform models trained on small datasets with
a lot of features.
Google has historically had great success training simple models on
large datasets.

Different datasets for different machine learning programs may require wildly
different amounts of examples to build a useful model. For some relatively
simple problems, a few dozen examples might be sufficient. For other problems,
a trillion examples might be insufficient.

It's possible to get good results from a small dataset if you are adapting
an existing model already trained on large quantities of data from the
same schema.

Quality and reliability of data

Everyone prefers high quality to low quality, but quality is such a vague
concept that it could be defined ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_b2e122cffdd56eae17ffe84b9da15a4a5ed70567d2112dddefc0109f9a8c0404,04_google_training_validation_test.txt,,"test a model against a different set of examples than those
used to train the model. As you'll learn
a little later, testing
on different examples is stronger proof of your model's fitness than testing
on the same set of examples.
Where do you get those different examples? Traditionally in machine learning,
you get those different examples by splitting the original dataset. You might
assume, therefore, that you should split the original dataset into two subsets:

A training set
that the model trains on.

A test set for evaluation of the
trained model.

Dividing the dataset into two sets is a decent idea, but
a better approach is to divide the dataset into three subsets.
In addition to the training set and the test set, the third subset is:

A validation set
performs the initial testing on the model as it is being trained.

Use the validation set to evaluate results from the training set.
After repeated use of the validation set suggests that your model is
making good predictions, use the ",,,,,
test-053,What should be done when held-out examples duplicate training examples?,chunk_284de21f7d77d8c8309015e47ce60a59e802fd3fc5c73134dda34d33aa52ef3c,01_mit_introduction_classification.pdf,1,"training vectors x1, . . . , xn with
binary ±1 labels y1, . . . , yn. This is the only information about the task that we can use to
constraint what the function f should be.
What kind of solution would suﬃce?
Suppose now that we have n = 50 labeled pixel images that are 128 by 128, and the pixel
intensities range from 0 to 255. It is therefore possible that we can ﬁnd a single pixel,
say pixel i, such that each of our n images have a distinct value for that pixel. We could
then construct a simple binary function based on this single pixel that perfectly maps the
training images to their labels. In other words, if xti refers to pixel i in the tth training
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute ",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_c391dd2299e093ebbb11e22fe6cb0ed3c91a2f9a2a7d046a022d13fe9a576db2,05_google_linear_loss.txt,,".1)^2 }$

$\small{0.81}$

In this example, the L2 loss for that single data point is 0.81.

Choosing a loss

Deciding whether to use MAE or MSE can depend on the dataset and the way you
want to handle certain predictions. Most feature values in a dataset typically
fall within a distinct range. For example, cars are normally between 2000 and
5000 pounds and get between 8 to 50 miles per gallon. An 8,000-pound car,
or a car that gets 100 miles per gallon, is outside the typical range and would
be considered an outlier.

An outlier can also refer to how far off a model's predictions are from the real
values. For instance, 3,000 pounds is within the typical car-weight range, and
40 miles per gallon is within the typical fuel-efficiency range. However, a
3,000-pound car that gets 40 miles per gallon would be an outlier in terms ",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_8355f409107e8ee27e7ea1ec3beeb26e8c2bcc29fe13b62fcde2cc620974734d,05_google_linear_loss.txt,,". The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10. MAE loss keeps the model farther from the outliers.

Note the relationship between the model and the data:

MSE. The model is closer to the outliers but further away from most of
the other data points.

MAE. The model is further away from the outliers but closer to most of
the other data points.

Click the icon for more guidelines on choosing a loss
metric

Choose MSE:

If you want to heavily penalize large errors.

If you believe the outliers are important and indicative of true data
variance that the model should account for.

Note: The mathematical properties of
MSE often make optimization smoother. Root Mean Squared Error (RMSE) is
often used to get the error back into the same units as the label.

Choose MAE:

If your dataset ",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_aca818a22340aa35f440b5c0d6a44ad6af930ced476ac670195633441b0986f7,05_google_linear_loss.txt,,"'-weight range, and
40 miles per gallon is within the typical fuel-efficiency range. However, a
3,000-pound car that gets 40 miles per gallon would be an outlier in terms of
the model's prediction because the model would predict that a 3,000-pound car
would get around 20 miles per gallon.

When choosing the best loss function, consider how you want the model to treat
outliers. For instance, MSE moves the model more toward the outliers, while MAE
doesn't. L2 loss incurs a much higher penalty for an outlier than
L1 loss. For example, the following images show a model trained
using MAE and a model trained using MSE. The red line represents a fully
trained model that will be used to make predictions. The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_9ade9719f5f186a755e16482f4e90fe2d80023b42082b5759239626af7e2f745,05_google_linear_loss.txt,,"MAE and RMSE may be preferable to L2 loss or MSE in
some use cases because they tend to be more human-interpretable, as they measure
error using the same scale as the model's predicted value.

Note: MAE and RMSE can differ quite widely. MAE represents the average
prediction error, whereas RMSE represents the ""spread"" of the errors, and is
more skewed by larger errors.

When processing multiple examples at once, we recommend averaging the losses
across all the examples, whether using MAE, MSE, or RMSE.

Calculating loss example

In the previous section, we created the following
model to predict fuel efficiency based on
car heaviness:

Model: $ y' = 34 + (-4.6)(x_1) $

Weight: $ –4.6 $

Bias: $ 34 $

If the model predicts that a 2,370-pound car gets 23.1 miles per gallon, but it
actually gets 24 miles per gallon",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_b897e79564b896d4647dad4884921fe29866263db81f645e6640586f9cdb4ee8,05_google_linear_loss.txt,,"(MSE)

The average of L2 losses across a set of N examples.

$ \frac{1}{N} ∑ (actual\ value - predicted\ value)^2 $

Root mean squared error (RMSE)

The square root of the mean squared error (MSE).

$ \sqrt{\frac{1}{N} ∑ (actual\ value - predicted\ value)^2} $

The functional difference between L1 loss and L2 loss
(or between MAE/RMSE and MSE) is squaring. When the difference between the
prediction and label is large, squaring makes the loss even larger. When the
difference is small (less than 1), squaring makes the loss even smaller.

Loss metrics like MAE and RMSE may be preferable to L2 loss or MSE in
some use cases because they tend to be more human-interpretable, as they measure
error using the same scale as the ",,,,,
test-054,Why are MAE and RMSE often easier for people to interpret than MSE or total L2 loss?,chunk_947456c139904499e88e7db78eb82d01dea8340327714d4a55a04ffbc52cdd59,05_google_linear_loss.txt,,"of
MSE often make optimization smoother. Root Mean Squared Error (RMSE) is
often used to get the error back into the same units as the label.

Choose MAE:

If your dataset has significant outliers that you don't want to overly
influence the model. MAE is more robust.

If you prefer a loss function that is more directly interpretable as
the average error magnitude.

In practice, your metric choice can also depend on the specific business
problem and what kind of errors are more costly.

Check Your Understanding

Consider the following two plots of a linear model fit to a dataset:

Key terms:

Mean absolute error (MAE)

Mean squared error (MSE)

L1

L2

Loss

Outlier

Prediction",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_1d053eec0678c682b4a5cd070add26b1f31e7b44a267b855212a98e4897da24f,07_google_hyperparameters.txt,,"wildly, going up and down as the
iterations increase.

Figure 23. Loss graph showing a model trained with a learning rate that's
too big, where the loss curve drastically increases in later iterations.

Batch size

Batch size is a hyperparameter that
refers to the number of examples
the model processes before updating its weights
and bias. You might think that the model should calculate the loss for every
example in the dataset before updating the weights and bias. However, when a
dataset contains hundreds of thousands or even millions of examples, using the
full batch isn't practical.

Two common techniques to get the right gradient on average without needing to
look at every example in the dataset before updating the weights and bias are
stochastic gradient descent and
mini-batch stochastic gradient
descent:

Stochastic gradient descent (SGD): Stochastic gradient descent uses only
a single example (a batch size of one) per iteration. Given enough
iterations, SGD ",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_28230cbe2027f9dc70631eb1b21eca66ded2b109add06f8f08bee16d05d84cd3,07_google_hyperparameters.txt,,"not just near convergence.

Mini-batch stochastic gradient descent (mini-batch SGD): Mini-batch
stochastic gradient descent is a compromise between full-batch and SGD. For
$ N $ number of data points, the batch size can be any number greater than 1
and less than $ N $. The model chooses the examples included in each batch
at random, averages their gradients, and then updates the weights and bias
once per iteration.

Determining the number of examples for each batch depends on the dataset and
the available compute resources. In general, small batch sizes behaves like
SGD, and larger batch sizes behaves like full-batch gradient descent.

Figure 25. Model trained with mini-batch SGD.

When training a model, you might think that noise is an undesirable
characteristic that should be eliminated. However, a certain amount of noise can
be a good thing. In later modules, you'll learn how noise can help a model
general",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_aca818a22340aa35f440b5c0d6a44ad6af930ced476ac670195633441b0986f7,05_google_linear_loss.txt,,"'-weight range, and
40 miles per gallon is within the typical fuel-efficiency range. However, a
3,000-pound car that gets 40 miles per gallon would be an outlier in terms of
the model's prediction because the model would predict that a 3,000-pound car
would get around 20 miles per gallon.

When choosing the best loss function, consider how you want the model to treat
outliers. For instance, MSE moves the model more toward the outliers, while MAE
doesn't. L2 loss incurs a much higher penalty for an outlier than
L1 loss. For example, the following images show a model trained
using MAE and a model trained using MSE. The red line represents a fully
trained model that will be used to make predictions. The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_8355f409107e8ee27e7ea1ec3beeb26e8c2bcc29fe13b62fcde2cc620974734d,05_google_linear_loss.txt,,". The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10. MAE loss keeps the model farther from the outliers.

Note the relationship between the model and the data:

MSE. The model is closer to the outliers but further away from most of
the other data points.

MAE. The model is further away from the outliers but closer to most of
the other data points.

Click the icon for more guidelines on choosing a loss
metric

Choose MSE:

If you want to heavily penalize large errors.

If you believe the outliers are important and indicative of true data
variance that the model should account for.

Note: The mathematical properties of
MSE often make optimization smoother. Root Mean Squared Error (RMSE) is
often used to get the error back into the same units as the label.

Choose MAE:

If your dataset ",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_b897e79564b896d4647dad4884921fe29866263db81f645e6640586f9cdb4ee8,05_google_linear_loss.txt,,"(MSE)

The average of L2 losses across a set of N examples.

$ \frac{1}{N} ∑ (actual\ value - predicted\ value)^2 $

Root mean squared error (RMSE)

The square root of the mean squared error (MSE).

$ \sqrt{\frac{1}{N} ∑ (actual\ value - predicted\ value)^2} $

The functional difference between L1 loss and L2 loss
(or between MAE/RMSE and MSE) is squaring. When the difference between the
prediction and label is large, squaring makes the loss even larger. When the
difference is small (less than 1), squaring makes the loss even smaller.

Loss metrics like MAE and RMSE may be preferable to L2 loss or MSE in
some use cases because they tend to be more human-interpretable, as they measure
error using the same scale as the ",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_c391dd2299e093ebbb11e22fe6cb0ed3c91a2f9a2a7d046a022d13fe9a576db2,05_google_linear_loss.txt,,".1)^2 }$

$\small{0.81}$

In this example, the L2 loss for that single data point is 0.81.

Choosing a loss

Deciding whether to use MAE or MSE can depend on the dataset and the way you
want to handle certain predictions. Most feature values in a dataset typically
fall within a distinct range. For example, cars are normally between 2000 and
5000 pounds and get between 8 to 50 miles per gallon. An 8,000-pound car,
or a car that gets 100 miles per gallon, is outside the typical range and would
be considered an outlier.

An outlier can also refer to how far off a model's predictions are from the real
values. For instance, 3,000 pounds is within the typical car-weight range, and
40 miles per gallon is within the typical fuel-efficiency range. However, a
3,000-pound car that gets 40 miles per gallon would be an outlier in terms ",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_12e5622692dfbc1f494f04641c6c62c96cdda464d94eca7958490c64c3904f5e,06_google_gradient_descent.txt,,"following small fuel-efficiency dataset with seven examples,
and
Mean Squared Error (MSE) as the loss metric:

Pounds in 1000s (feature)
Miles per gallon (label)

3.5
18

3.69
15

3.44
18

3.43
16

4.34
15

4.42
14

2.37
24

The model starts training by setting the weight and bias to zero:

$$ \small{Weight:\ 0} $$

$$ \small{Bias:\ 0} $$

$$ \small{y = 0 + 0(x_1)} $$

Calculate MSE loss with the current model parameters:

$$ \small{Loss = \frac{(18-0)^2 + (15-0)^2 + (18-0)^2 + (16-0)^2 + (15-0)^2 + (14-0)^2 + (24-0)^2}{7}",,,,,
test-055,How should per-example losses be combined for a batch when using MAE or MSE?,chunk_9ade9719f5f186a755e16482f4e90fe2d80023b42082b5759239626af7e2f745,05_google_linear_loss.txt,,"MAE and RMSE may be preferable to L2 loss or MSE in
some use cases because they tend to be more human-interpretable, as they measure
error using the same scale as the model's predicted value.

Note: MAE and RMSE can differ quite widely. MAE represents the average
prediction error, whereas RMSE represents the ""spread"" of the errors, and is
more skewed by larger errors.

When processing multiple examples at once, we recommend averaging the losses
across all the examples, whether using MAE, MSE, or RMSE.

Calculating loss example

In the previous section, we created the following
model to predict fuel efficiency based on
car heaviness:

Model: $ y' = 34 + (-4.6)(x_1) $

Weight: $ –4.6 $

Bias: $ 34 $

If the model predicts that a 2,370-pound car gets 23.1 miles per gallon, but it
actually gets 24 miles per gallon",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_8355f409107e8ee27e7ea1ec3beeb26e8c2bcc29fe13b62fcde2cc620974734d,05_google_linear_loss.txt,,". The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10. MAE loss keeps the model farther from the outliers.

Note the relationship between the model and the data:

MSE. The model is closer to the outliers but further away from most of
the other data points.

MAE. The model is further away from the outliers but closer to most of
the other data points.

Click the icon for more guidelines on choosing a loss
metric

Choose MSE:

If you want to heavily penalize large errors.

If you believe the outliers are important and indicative of true data
variance that the model should account for.

Note: The mathematical properties of
MSE often make optimization smoother. Root Mean Squared Error (RMSE) is
often used to get the error back into the same units as the label.

Choose MAE:

If your dataset ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_12e5622692dfbc1f494f04641c6c62c96cdda464d94eca7958490c64c3904f5e,06_google_gradient_descent.txt,,"following small fuel-efficiency dataset with seven examples,
and
Mean Squared Error (MSE) as the loss metric:

Pounds in 1000s (feature)
Miles per gallon (label)

3.5
18

3.69
15

3.44
18

3.43
16

4.34
15

4.42
14

2.37
24

The model starts training by setting the weight and bias to zero:

$$ \small{Weight:\ 0} $$

$$ \small{Bias:\ 0} $$

$$ \small{y = 0 + 0(x_1)} $$

Calculate MSE loss with the current model parameters:

$$ \small{Loss = \frac{(18-0)^2 + (15-0)^2 + (18-0)^2 + (16-0)^2 + (15-0)^2 + (14-0)^2 + (24-0)^2}{7}",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_b897e79564b896d4647dad4884921fe29866263db81f645e6640586f9cdb4ee8,05_google_linear_loss.txt,,"(MSE)

The average of L2 losses across a set of N examples.

$ \frac{1}{N} ∑ (actual\ value - predicted\ value)^2 $

Root mean squared error (RMSE)

The square root of the mean squared error (MSE).

$ \sqrt{\frac{1}{N} ∑ (actual\ value - predicted\ value)^2} $

The functional difference between L1 loss and L2 loss
(or between MAE/RMSE and MSE) is squaring. When the difference between the
prediction and label is large, squaring makes the loss even larger. When the
difference is small (less than 1), squaring makes the loss even smaller.

Loss metrics like MAE and RMSE may be preferable to L2 loss or MSE in
some use cases because they tend to be more human-interpretable, as they measure
error using the same scale as the ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_150817906fe78911c7ea740a4ce7235cfdb734ab93c40ba28a7fdd044896812e,03_mit_linear_regression_bias_variance.pdf,6,"� �
�
�� � �
6.867 Machine learning, lecture 5 (Jaakkola) 6
Now, adapting the result to our setting, we get
variance bias
2
=0
��� � � ��2 � � � ���� � ��� �� �� � ��� � ���
2
E ��
�
θˆ
θˆ
0
− θ
θ
∗
∗ ��
�
|X = T r Cov θˆ
θˆ
0
|X + ��
�
E θˆ
θˆ
0
|X − θ
θ
∗
∗ ��
�
0 0
= σ∗2 T r (XT X)−1 (37)
Let’s understand this result a bit further. How does it depend on n, the number of training
examples? In other words, how quickly does the mean squared error decrease as the number
of training examples increases, assuming the input examples x are sampled independently
from some underlying distribution P (x)? To answer this let’s start by analyzing what
happens to the matrix XT X:
n � �
XT X = xt [x T
t , 1] (38) 1
t=1
n � � 1 � xt T = n [xt , 1] (39) ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_baf408b3e1651fa0b1b79fa4b127f753d8b585462d5d3ba30be0e7ea047e9e62,02_mit_regularization_logistic_regression.pdf,1,"�
1 6.867 Machine learning, lecture 4 (Jaakkola)
The Support Vector Machine and regularization
We proposed a simple relaxed optimization problem for ﬁnding the maximum margin sep­
arator when some of the examples may be misclassiﬁed:
minimize 1
2�θ�2 + C
n�
ξt (1)
t=1
subject to yt(θT xt + θ0) ≥ 1 − ξt and ξt ≥ 0 for all t = 1, . . . , n (2)
where the remaining parameter C could be set by cross-validation, i.e., by minimizing the
leave-one-out cross-validation error.
The goal here is to brieﬂy understand the relaxed optimization problem from the point of
view of regularization. Regularization problems are typically formulated as optimization
problems involving the desired objective (classiﬁcation loss in our case) and a regularization
penalty. The regularization penalty is used to help stabilize the ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_78886397f59ef79dd4a85a71f57683ddc4c907a832f1438b7287c0e031df6b85,03_mit_linear_regression_bias_variance.pdf,3,"14)
Note that the optimal parameter values are linear functions of the observed responses y. We
will make use of this property later on. The dependence on the training inputs x1, . . . , xn
(or the matrix X) is non-linear, however.
The noise variance can be subsequently set to account for the remaining prediction errors.
Indeed, the the maximizing value of σ2 is given by
σˆ2 1
n
= n t=1
(yt − θˆT xt − θˆ0)2 (15)
which is the average squared prediction error. Note that we cannot compute ˆσ2 before
knowing how well the linear model explains the responses.
Bias and variance of the parameter estimates
We can make use of the closed form parameter estimates in Eq.(14) to analyze how good
these estimates are. For this purpose let’s make the strong assumption that the actual
relation between x and y follows a linear model of the same type that we are estimating
(we just don’t know ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_aca818a22340aa35f440b5c0d6a44ad6af930ced476ac670195633441b0986f7,05_google_linear_loss.txt,,"'-weight range, and
40 miles per gallon is within the typical fuel-efficiency range. However, a
3,000-pound car that gets 40 miles per gallon would be an outlier in terms of
the model's prediction because the model would predict that a 3,000-pound car
would get around 20 miles per gallon.

When choosing the best loss function, consider how you want the model to treat
outliers. For instance, MSE moves the model more toward the outliers, while MAE
doesn't. L2 loss incurs a much higher penalty for an outlier than
L1 loss. For example, the following images show a model trained
using MAE and a model trained using MSE. The red line represents a fully
trained model that will be used to make predictions. The outliers are closer to
the model trained with MSE than to the model trained with MAE.

Figure 9. MSE loss moves the model closer to the outliers.

Figure 10",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_e0ba968f56cae089f59f4dd771e887a50b51f1f101c72874d6d2a30a14955173,06_google_gradient_descent.txt,,"a prediction as:

$ f_{w,b}(x) = (w*x)+b $.

We'll write the actual value as: $ y $.

We'll calculate MSE using:

$ \frac{1}{M} \sum_{i=1}^{M} (f_{w,b}(x_{(i)}) - y_{(i)})^2 $

where $i$ represents the $ith$ training example and $M$ represents
the number of examples.

Weight derivative

The derivative of the loss function with respect to the weight is written as:

$ \frac{\partial }{\partial w} \frac{1}{M} \sum_{i=1}^{M} (f_{w,b}(x_{(i)}) - y_{(i)})^2 $

and ",,,,,
test-056,What optimization benefit does the lesson associate with MSE?,chunk_d4fe10a1e503df74268d6f06ba6dc729c1c2e25ff2ef9dcbe5c7b91dc6a0db51,03_mit_linear_regression_bias_variance.pdf,1,"of the response variable, conditioned on
x, is θT x + θ0. More succinctly, we say that E{y|x} = θT x + θ0. It remains to associate
a distribution over the responses around such mean prediction. The simplest symmetric
distribution is the normal (Gaussian) distribution. In other words, we say that the responses
y follow the normal pdf
1 1 N (y; µ, σ2) = √
2πσ2
exp −2σ2 (y − µ)2 (1)
where µ = θT x + θ0. Our response model is therefore deﬁned as
P (y|x, θ, θ0) = N (y; θT x + θ0, σ2) (2)
So, when the input is 1-dimensional, we predict a mean response that is a line in (x, y)
space, and assume that noise in y is normally distributed with zero ",,,,,
